Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
56927,2,1,1,1,30,6,3,0,0,0,0,-1,8,1
56928,1,1,2,2,18,4,3,0,0,2,0,-1,9,1
56929,2,2,1,1,53,8,3,0,0,0,0,-1,9,-1
56930,2,1,2,1,39,7,3,0,0,1,0,-1,9,1
56931,2,1,1,2,38,7,3,0,0,0,0,-1,9,1
56932,1,1,1,1,64,9,3,0,0,0,0,-1,9,1
56933,2,2,1,1,39,7,3,0,0,0,0,-1,9,1
56934,2,1,1,2,38,7,3,0,0,0,0,-1,9,1
56935,2,1,1,2,27,6,3,0,0,0,0,-1,9,1
56936,1,1,3,1,11,3,3,4,3,0,0,-1,0,-1
56937,2,1,1,2,55,8,3,0,0,0,0,-1,9,1
56938,2,1,1,2,33,6,3,0,0,0,0,-1,1,1
56939,1,1,3,1,11,3,3,5,1,0,0,-1,0,1
56940,1,1,3,1,12,3,2,5,1,0,0,-1,0,1
56941,1,1,1,1,19,4,3,0,0,0,0,-1,2,1
56942,1,1,1,2,25,5,3,0,0,0,0,-1,2,1
56943,1,1,3,2,12,3,2,5,1,0,0,-1,0,-1
56944,2,1,1,2,26,6,3,0,0,0,0,-1,9,1
56945,1,1,1,1,26,6,3,0,0,0,0,-1,9,1
56946,1,2,2,1,16,4,3,0,0,1,0,-1,9,1
56947,2,1,2,1,10,2,3,0,0,2,0,-1,9,-1
56948,2,2,2,2,31,6,3,0,0,1,0,-1,9,-1
56949,2,1,1,1,48,8,3,0,0,0,0,-1,1,1
56950,1,1,1,2,30,6,3,0,0,0,0,-1,9,1
56951,1,1,3,1,9,2,3,6,9,0,0,-1,0,1
56952,2,1,1,2,58,9,3,0,0,0,0,-1,9,1
56953,1,1,3,1,7,2,3,5,3,0,0,-1,0,-1
56954,2,1,2,1,27,6,3,0,0,1,0,-1,9,1
56955,2,1,1,1,25,5,3,0,0,0,0,-1,9,1
56956,2,1,1,1,48,8,2,0,0,0,0,-1,1,1
56957,1,1,2,2,47,8,3,0,0,1,0,-1,10,1
56958,2,1,1,1,25,5,2,0,0,0,0,-1,3,-1
56959,1,1,1,1,49,8,3,0,0,0,0,-1,19,3
56960,2,2,1,1,21,5,3,0,0,0,0,-1,9,1
56961,2,3,2,1,17,4,3,0,0,1,0,-1,9,1
56962,2,4,2,2,23,5,3,0,0,2,0,-1,9,1
56963,2,1,1,1,23,5,3,0,0,0,0,-1,9,1
56964,1,1,3,1,36,7,2,5,3,0,0,-1,0,1
56965,1,1,2,1,20,4,3,0,0,1,0,-1,9,1
56966,2,1,2,2,34,6,3,0,0,1,0,-1,9,1
56967,2,1,1,1,49,8,3,0,0,0,0,-1,9,1
56968,1,1,1,1,48,8,3,0,0,0,0,-1,9,1
56969,2,2,1,1,23,5,3,0,0,0,0,-1,9,1
56970,3,3,1,1,34,6,3,0,0,0,0,-1,9,1
56971,1,1,1,1,18,4,3,0,0,0,0,-1,1,1
56972,1,1,1,2,21,5,3,0,0,0,0,-1,9,-1
56973,1,1,3,2,6,2,3,5,1,0,0,-1,0,-1
56974,2,1,1,2,42,7,3,0,0,0,0,-1,9,1
56975,2,1,1,2,23,5,3,0,0,0,0,-1,9,3
56976,2,1,1,1,57,9,3,0,0,0,0,-1,1,1
56977,1,1,1,1,16,4,3,0,0,0,0,-1,9,1
56978,1,2,2,1,15,3,3,0,0,1,0,-1,9,1
56979,2,1,1,1,42,7,3,0,0,0,0,-1,9,1
56980,2,2,2,2,29,6,3,0,0,1,0,-1,9,1
56981,2,1,1,1,20,4,3,0,0,0,0,-1,9,1
56982,2,1,2,2,42,7,3,0,0,1,0,-1,9,-1
56983,1,1,2,2,70,10,3,0,0,0,1,-1,11,1
56984,2,1,1,1,40,7,3,0,0,0,0,-1,9,1
56985,2,1,1,1,74,10,2,0,0,0,0,-1,1,1
56986,2,1,1,1,34,6,3,0,0,0,0,-1,9,1
56987,2,2,2,2,32,6,3,0,0,1,0,-1,9,1
56988,1,1,1,1,11,3,3,0,0,0,0,-1,1,1
56989,1,1,3,1,79,11,3,5,3,0,0,-1,0,1
56990,1,1,3,1,7,2,3,9,9,0,0,-1,0,1
56991,2,1,1,2,33,6,3,0,0,0,0,-1,9,2
56992,1,1,1,1,17,4,3,0,0,0,0,-1,2,1
56993,1,1,3,2,13,3,3,5,1,0,0,-1,0,1
56994,1,1,3,2,39,7,3,10,9,0,0,-1,0,1
56995,1,1,1,1,51,8,3,0,0,0,0,-1,10,1
56996,1,2,2,1,28,6,3,0,0,1,0,-1,10,3
56997,2,1,2,2,75,10,3,0,0,0,3,-1,11,-1
56998,2,1,1,2,20,4,3,0,0,0,0,-1,9,1
56999,3,2,1,1,44,7,3,0,0,0,0,-1,9,1
57000,1,1,3,2,12,3,3,5,1,0,0,-1,0,-1
57001,2,1,1,1,55,8,3,0,0,0,0,-1,9,1
57002,1,1,3,1,6,2,3,5,2,0,0,-1,0,1
57003,2,1,2,2,20,4,3,0,0,1,0,-1,9,1
57004,1,1,1,2,43,7,3,0,0,0,0,-1,3,1
57005,1,1,3,1,14,3,3,5,2,0,0,-1,0,-1
57006,1,1,3,2,60,9,3,5,4,0,0,-1,0,1
57007,1,1,3,1,15,3,3,5,1,0,0,-1,0,1
57008,2,1,1,1,25,5,3,0,0,0,0,-1,9,1
57009,2,1,1,1,58,9,3,0,0,0,0,-1,9,1
57010,2,1,1,1,35,6,3,0,0,0,0,-1,20,1
57011,1,1,3,1,4,1,3,9,6,0,0,-1,0,1
57012,1,1,3,2,16,4,3,5,3,0,0,-1,0,1
57013,2,1,1,2,19,4,3,0,0,0,0,-1,9,1
57014,1,1,3,1,22,5,2,5,3,0,0,-1,0,1
57015,2,1,1,1,23,5,3,0,0,0,0,-1,9,1
57016,2,2,2,2,22,5,3,0,0,1,0,-1,9,1
57017,2,1,1,1,33,6,3,0,0,0,0,-1,9,1
57018,2,1,1,1,25,5,3,0,0,0,0,-1,1,-1
57019,1,1,2,1,20,4,3,0,0,1,0,-1,9,1
57020,1,1,3,1,70,10,3,6,9,0,0,-1,0,1
57021,1,1,1,1,29,6,3,0,0,0,0,-1,9,1
57022,2,2,2,1,9,2,3,0,0,1,0,-1,9,1
57023,2,3,2,1,6,2,3,0,0,2,0,-1,9,1
57024,1,1,1,2,30,6,2,0,0,0,0,-1,9,1
57025,2,1,1,1,35,6,3,0,0,0,0,-1,9,1
57026,2,1,1,1,17,4,3,0,0,0,0,-1,3,1
57027,2,1,1,1,46,8,3,0,0,0,0,-1,9,1
57028,2,1,1,1,21,5,3,0,0,0,0,-1,9,-1
57029,2,2,2,1,20,4,3,0,0,1,0,-1,9,1
57030,2,1,1,1,53,8,3,0,0,0,0,-1,19,1
57031,1,1,1,1,21,5,3,0,0,0,0,-1,9,1
57032,1,2,3,2,12,3,3,5,1,0,0,-1,0,-1
57033,1,1,3,1,26,6,3,9,8,0,0,-1,0,1
57034,1,1,1,1,46,8,3,0,0,0,0,-1,9,1
57035,1,1,3,1,12,3,3,8,3,0,0,-1,0,-1
57036,2,1,1,1,55,8,3,0,0,0,0,-1,9,1
57037,2,1,1,2,44,7,3,0,0,0,0,-1,9,1
57038,1,1,1,1,67,10,2,0,0,0,0,-1,1,1
57039,1,1,1,1,10,2,3,0,0,0,0,-1,1,1
57040,1,1,1,1,44,7,3,0,0,0,0,-1,9,-1
57041,1,1,1,1,18,4,3,0,0,0,0,-1,2,-1
57042,2,1,1,1,46,8,3,0,0,0,0,-1,9,1
57043,2,1,1,1,20,4,2,0,0,0,0,-1,9,1
57044,2,1,1,2,23,5,3,0,0,0,0,-1,9,1
57045,3,2,2,2,22,5,3,0,0,1,0,-1,9,-1
57046,1,1,1,2,51,8,3,0,0,0,0,-1,90,-1
57047,2,1,1,1,40,7,3,0,0,0,0,-1,1,1
57048,1,1,3,2,5,1,3,5,2,0,0,-1,0,1
57049,2,1,1,2,38,7,3,0,0,0,0,-1,9,1
57050,2,1,1,1,66,10,3,0,0,0,0,-1,9,1
57051,2,2,2,2,64,9,3,0,0,1,0,-1,9,1
57052,2,1,1,1,37,7,3,0,0,0,0,-1,9,1
57053,2,1,1,2,33,6,3,0,0,0,0,-1,9,1
57054,2,1,1,2,72,10,3,0,0,0,0,-1,9,1
57055,2,1,1,2,26,6,3,0,0,0,0,-1,9,1
57056,2,1,1,2,47,8,3,0,0,0,0,-1,9,1
57057,2,1,1,1,61,9,3,0,0,0,0,-1,2,1
57058,2,1,1,1,46,8,2,0,0,0,0,-1,3,1
57059,1,1,3,2,13,3,2,5,2,0,0,-1,0,2
57060,1,1,1,1,20,4,3,0,0,0,0,-1,9,1
57061,1,2,2,2,19,4,3,0,0,1,0,-1,9,-1
57062,1,1,1,2,17,4,3,0,0,0,0,-1,9,1
57063,1,1,1,1,21,5,3,0,0,0,0,-1,9,1
57064,1,1,3,1,16,4,3,10,9,0,0,-1,0,-1
57065,1,1,2,1,37,7,3,0,0,1,0,-1,9,-1
57066,1,2,3,1,39,7,3,10,9,0,0,-1,0,-1
57067,1,3,1,1,24,5,3,0,0,0,0,-1,9,1
57068,2,1,1,1,40,7,3,0,0,0,0,-1,4,2
57069,2,1,1,2,40,7,3,0,0,0,0,-1,9,2
57070,1,1,1,1,21,5,3,0,0,0,0,-1,11,2
57071,1,2,2,1,36,7,3,0,0,0,3,-1,11,1
57072,2,1,1,2,31,6,3,0,0,0,0,-1,9,1
57073,2,1,1,1,39,7,3,0,0,0,0,-1,9,1
57074,2,2,2,2,33,6,3,0,0,1,0,-1,9,1
57075,2,3,2,2,65,9,3,0,0,2,0,-1,9,1
57076,2,1,1,2,35,6,3,0,0,0,0,-1,9,1
57077,2,1,1,1,42,7,3,0,0,0,0,-1,1,-1
57078,2,1,1,1,16,4,3,0,0,0,0,-1,2,1
57079,1,1,1,1,9,2,3,0,0,0,0,-1,1,1
57080,1,1,1,1,63,9,3,0,0,0,0,-1,9,-1
57081,3,2,1,2,28,6,3,0,0,0,0,-1,9,-1
57082,1,1,1,1,30,6,3,0,0,0,0,-1,9,1
57083,2,2,1,1,19,4,3,0,0,0,0,-1,9,1
57084,2,1,1,2,19,4,3,0,0,0,0,-1,9,1
57085,2,2,2,2,60,9,3,0,0,1,0,-1,9,-1
57086,1,1,1,1,24,5,3,0,0,0,0,-1,9,1
57087,2,2,1,1,43,7,3,0,0,0,0,-1,9,1
57088,2,3,2,2,82,11,2,0,0,1,0,-1,9,1
57089,2,4,2,2,37,7,3,0,0,2,0,-1,9,1
57090,1,1,3,1,3,1,3,5,3,0,0,-1,0,-1
57091,2,1,1,1,39,7,3,0,0,0,0,-1,1,1
57092,1,1,1,1,15,3,3,0,0,0,0,-1,3,1
57093,1,1,1,1,16,4,3,0,0,0,0,-1,1,-1
57094,1,1,1,1,42,7,3,0,0,0,0,-1,5,1
57095,1,2,3,2,38,7,3,5,2,0,0,-1,0,1
57096,1,1,1,2,65,9,3,0,0,0,0,-1,9,1
57097,1,1,1,2,45,7,3,0,0,0,0,-1,9,1
57098,2,2,2,2,40,7,3,0,0,2,0,-1,9,1
57099,2,3,2,2,69,10,3,0,0,1,0,-1,9,1
57100,1,2,1,1,36,7,3,0,0,0,0,-1,9,2
57101,2,1,1,2,20,4,3,0,0,0,0,-1,9,1
57102,1,1,3,2,18,4,3,5,1,0,0,-1,0,1
57103,2,1,1,1,69,10,3,0,0,0,0,-1,9,1
57104,2,2,2,1,62,9,2,0,0,1,0,-1,9,1
57105,2,3,2,2,51,8,2,0,0,2,0,-1,9,1
57106,2,4,2,2,54,8,2,0,0,2,0,-1,9,1
57107,1,1,1,1,16,4,3,0,0,0,0,-1,2,1
57108,1,1,1,1,5,1,3,0,0,0,0,-1,1,1
57109,1,1,3,2,14,3,3,10,9,0,0,-1,0,-1
57110,2,1,1,1,18,4,3,0,0,0,0,-1,9,1
57111,2,1,1,2,21,5,3,0,0,0,0,-1,9,1
57112,2,1,1,1,39,7,3,0,0,0,0,-1,9,1
57113,1,1,3,2,19,4,2,6,9,0,0,-1,0,1
57114,3,1,1,2,23,5,3,0,0,0,0,-1,9,1
57115,3,2,2,1,21,5,3,0,0,1,0,-1,9,1
57116,1,1,1,1,15,3,2,0,0,0,0,-1,3,1
57117,1,2,2,1,13,3,2,0,0,0,0,-1,3,1
57118,1,1,1,1,69,10,3,0,0,0,0,-1,9,1
57119,1,1,1,1,27,6,3,0,0,0,0,-1,3,1
57120,1,1,3,1,13,3,2,5,2,0,0,-1,0,1
57121,1,1,1,2,25,5,3,0,0,0,0,-1,19,1
57122,2,2,1,1,30,6,3,0,0,0,0,-1,9,1
57123,1,1,1,2,18,4,3,0,0,0,0,-1,9,1
57124,2,1,1,1,23,5,3,0,0,0,0,-1,9,1
57125,4,2,1,1,40,7,3,0,0,0,0,-1,9,1
57126,4,3,2,2,36,7,3,0,0,2,0,-1,9,1
57127,2,1,1,2,39,7,3,0,0,0,0,-1,9,1
57128,2,2,2,1,6,2,3,0,0,2,0,-1,9,1
57129,2,3,2,2,63,9,3,0,0,1,0,-1,9,-1
57130,2,1,1,1,17,4,3,0,0,0,0,-1,2,-1
57131,1,1,1,2,17,4,3,0,0,0,0,-1,9,1
57132,1,2,2,2,19,4,3,0,0,1,0,-1,9,1
57133,1,3,2,1,19,4,3,0,0,2,0,-1,9,1
57134,2,4,2,1,19,4,2,0,0,2,0,-1,9,2
57135,2,5,1,1,37,7,3,0,0,0,0,-1,9,1
57136,2,6,2,2,36,7,2,0,0,2,0,-1,9,1
57137,2,7,2,2,36,7,3,0,0,2,0,-1,9,1
57138,2,8,2,1,3,1,2,0,0,2,0,-1,9,1
57139,1,1,3,1,7,2,2,5,1,0,0,-1,0,-1
57140,2,1,1,1,21,5,3,0,0,0,0,-1,9,1
57141,2,1,1,2,20,4,3,0,0,0,0,-1,9,-1
57142,1,1,1,1,18,4,3,0,0,0,0,-1,9,1
57143,2,1,1,2,31,6,3,0,0,0,0,-1,9,1
57144,3,1,1,2,38,7,3,0,0,0,0,-1,9,1
57145,3,2,2,2,16,4,3,0,0,1,0,-1,9,1
57146,2,1,2,2,21,5,3,0,0,1,0,-1,9,1
57147,1,1,1,1,22,5,3,0,0,0,0,-1,9,1
57148,1,1,3,2,61,9,1,5,3,0,0,-1,0,1
57149,2,1,1,2,57,9,3,0,0,0,0,-1,9,1
57150,2,1,1,2,29,6,3,0,0,0,0,-1,3,1
57151,2,1,1,1,22,5,3,0,0,0,0,-1,1,-1
57152,1,1,3,1,6,2,3,9,6,0,0,-1,0,-1
57153,1,1,3,2,38,7,3,5,2,0,0,-1,0,1
57154,2,1,2,1,27,6,3,0,0,1,0,-1,9,1
57155,1,1,3,1,10,2,3,5,4,0,0,-1,0,-1
57156,2,1,1,2,25,5,3,0,0,0,0,-1,9,1
57157,1,1,1,1,38,7,3,0,0,0,0,-1,3,1
57158,2,2,1,1,42,7,3,0,0,0,0,-1,3,1
57159,1,1,1,2,42,7,3,0,0,0,0,-1,9,1
57160,2,2,1,1,20,4,3,0,0,0,0,-1,9,1
57161,2,3,2,1,18,4,3,0,0,1,0,-1,9,1
57162,2,1,1,1,35,6,3,0,0,0,0,-1,5,1
57163,1,1,1,1,17,4,3,0,0,0,0,-1,9,2
57164,1,2,2,1,17,4,3,0,0,1,0,-1,9,-1
57165,1,3,2,1,17,4,3,0,0,2,0,-1,9,-1
57166,2,1,1,1,31,6,2,0,0,0,0,-1,3,1
57167,1,1,1,1,24,5,3,0,0,0,0,-1,9,1
57168,2,1,1,1,25,5,3,0,0,0,0,-1,9,-1
57169,1,1,1,1,17,4,3,0,0,0,0,-1,9,1
57170,1,2,2,1,15,3,3,0,0,1,0,-1,9,1
57171,2,1,1,1,29,6,3,0,0,0,0,-1,9,1
57172,2,2,2,2,31,6,3,0,0,1,0,-1,9,1
57173,2,1,1,2,19,4,3,0,0,0,0,-1,9,1
57174,2,2,2,2,1,1,3,0,0,1,0,-1,9,1
57175,3,3,1,1,20,4,3,0,0,0,0,-1,9,1
57176,1,1,3,1,14,3,3,5,1,0,0,-1,0,-1
57177,1,1,1,1,13,3,3,0,0,0,0,-1,1,-1
57178,1,1,3,2,18,4,3,5,3,0,0,-1,0,-1
57179,1,1,2,1,17,4,3,0,0,1,0,-1,19,1
57180,1,1,3,1,35,6,3,5,1,0,0,-1,0,-1
57181,1,1,1,1,29,6,3,0,0,0,0,-1,9,1
57182,1,1,3,2,11,3,3,5,3,0,0,-1,0,1
57183,1,1,1,1,19,4,3,0,0,0,0,-1,9,1
57184,1,2,2,2,16,4,3,0,0,2,0,-1,9,-1
57185,1,3,2,1,17,4,3,0,0,2,0,-1,9,-1
57186,1,1,1,2,35,6,3,0,0,0,0,-1,9,1
57187,1,1,3,1,47,8,3,9,9,0,0,-1,0,-1
57188,1,1,1,2,55,8,3,0,0,0,0,-1,9,-1
57189,2,2,1,1,61,9,3,0,0,0,0,-1,9,1
57190,1,1,3,1,9,2,3,1,1,0,0,-1,0,1
57191,1,2,2,2,82,11,3,0,0,0,4,-1,11,3
57192,1,3,2,2,65,9,3,0,0,0,4,-1,11,2
57193,2,1,1,1,41,7,3,0,0,0,0,-1,19,1
57194,1,1,1,1,17,4,3,0,0,0,0,-1,9,1
57195,1,2,2,2,16,4,3,0,0,1,0,-1,9,1
57196,2,1,1,1,70,10,3,0,0,0,0,-1,9,1
57197,1,1,1,2,48,8,3,0,0,0,0,-1,9,-1
57198,2,1,1,1,60,9,3,0,0,0,0,-1,9,1
57199,2,2,2,2,32,6,3,0,0,2,0,-1,9,-1
57200,2,1,2,2,45,7,3,0,0,1,0,-1,9,1
57201,1,2,2,1,21,5,3,0,0,1,0,-1,9,1
57202,2,1,1,1,49,8,3,0,0,0,0,-1,9,1
57203,1,1,2,2,22,5,3,0,0,1,0,-1,19,-1
57204,1,1,1,1,27,6,3,0,0,0,0,-1,9,1
57205,1,1,1,1,45,7,3,0,0,0,0,-1,1,1
57206,2,1,1,1,23,5,3,0,0,0,0,-1,9,1
57207,2,1,1,1,46,8,3,0,0,0,0,-1,8,1
57208,1,1,2,1,26,6,3,0,0,1,0,-1,9,1
57209,2,1,1,2,42,7,3,0,0,0,0,-1,9,1
57210,1,2,1,2,38,7,3,0,0,0,0,-1,9,1
57211,2,1,1,2,60,9,3,0,0,0,0,-1,9,2
57212,2,1,1,1,46,8,2,0,0,0,0,-1,1,-1
57213,1,1,3,1,10,2,3,1,3,0,0,-1,0,1
57214,1,1,1,1,13,3,1,0,0,0,0,-1,2,1
57215,2,1,1,2,21,5,3,0,0,0,0,-1,9,1
57216,2,1,1,1,44,7,3,0,0,0,0,-1,4,1
57217,2,1,1,1,34,6,3,0,0,0,0,-1,3,1
57218,1,1,3,2,11,3,2,5,3,0,0,-1,0,1
57219,1,1,1,1,32,6,3,0,0,0,0,-1,9,1
57220,1,1,1,2,29,6,3,0,0,0,0,-1,9,-1
57221,2,2,1,1,39,7,3,0,0,0,0,-1,9,-1
57222,2,1,1,1,35,6,3,0,0,0,0,-1,3,1
57223,1,1,2,1,25,5,2,0,0,1,0,-1,9,1
57224,1,2,2,1,23,5,2,0,0,2,0,-1,9,1
57225,1,1,2,1,38,7,2,0,0,1,0,-1,9,1
57226,1,1,1,1,19,4,3,0,0,0,0,-1,9,1
57227,1,2,2,1,15,3,1,0,0,1,0,-1,9,1
57228,1,3,2,1,14,3,2,0,0,2,0,-1,9,1
57229,2,1,1,1,44,7,3,0,0,0,0,-1,9,1
57230,2,1,2,2,60,9,3,0,0,1,0,-1,9,1
57231,1,1,3,2,21,5,3,5,2,0,0,-1,0,-1
57232,2,1,1,2,28,6,3,0,0,0,0,-1,9,1
57233,2,3,2,2,58,9,3,0,0,1,0,-1,9,1
57234,2,4,2,1,4,1,3,0,0,2,0,-1,9,1
57235,3,2,1,2,42,7,3,0,0,0,0,-1,9,1
57236,2,1,1,1,17,4,3,0,0,0,0,-1,9,1
57237,2,2,2,1,71,10,3,0,0,1,0,-1,9,1
57238,1,1,1,1,6,2,3,0,0,0,0,-1,1,1
57239,2,1,2,2,60,9,3,0,0,0,4,-1,11,-1
57240,1,2,2,2,24,5,3,0,0,1,0,-1,9,1
57241,1,3,2,1,5,1,3,0,0,2,0,-1,9,1
57242,2,1,1,1,67,10,2,0,0,0,0,-1,9,1
57243,1,1,2,1,41,7,3,0,0,1,0,-1,19,-1
57244,2,1,1,1,42,7,3,0,0,0,0,-1,9,1
57245,2,2,2,2,52,8,3,0,0,1,0,-1,9,1
57246,1,1,3,2,6,2,3,5,2,0,0,-1,0,1
57247,2,1,1,2,50,8,3,0,0,0,0,-1,9,1
57248,2,1,1,1,30,6,3,0,0,0,0,-1,9,1
57249,1,1,3,1,3,1,3,5,4,0,0,-1,0,1
57250,2,1,1,1,26,6,3,0,0,0,0,-1,9,2
57251,2,1,1,2,32,6,3,0,0,0,0,-1,9,-1
57252,1,1,1,1,17,4,3,0,0,0,0,-1,1,-1
57253,1,1,1,1,52,8,2,0,0,0,0,-1,5,1
57254,2,2,1,1,38,7,3,0,0,0,0,-1,9,1
57255,1,1,3,2,60,9,3,5,1,0,0,-1,0,1
57256,1,1,2,2,18,4,3,0,0,1,0,-1,9,1
57257,2,1,1,1,6,2,3,0,0,0,0,-1,1,2
57258,1,1,2,2,36,7,3,0,0,1,4,-1,9,1
57259,1,1,2,2,34,6,2,0,0,2,0,-1,5,1
57260,1,2,1,1,33,6,3,0,0,0,0,-1,5,1
57261,1,1,3,2,16,4,3,5,2,0,0,-1,0,-1
57262,1,1,1,1,28,6,3,0,0,0,0,-1,9,1
57263,2,2,1,1,39,7,3,0,0,0,0,-1,9,1
57264,1,1,3,2,5,1,3,5,1,0,0,-1,0,-1
57265,1,1,1,1,13,3,2,0,0,0,0,-1,1,1
57266,2,1,1,1,19,4,3,0,0,0,0,-1,9,1
57267,1,1,1,1,25,5,3,0,0,0,0,-1,2,1
57268,1,1,3,2,2,1,3,5,4,0,0,-1,0,1
57269,1,1,1,1,13,3,2,0,0,0,0,-1,3,1
57270,2,1,1,2,45,7,2,0,0,0,0,-1,9,-1
57271,1,1,1,1,37,7,2,0,0,0,0,-1,5,1
57272,1,1,1,1,20,4,3,0,0,0,0,-1,9,1
57273,1,3,2,1,16,4,3,0,0,2,0,-1,9,1
57274,1,4,2,1,17,4,3,0,0,1,0,-1,9,1
57275,2,2,1,1,52,8,3,0,0,0,0,-1,9,2
57276,2,5,2,2,51,8,3,0,0,1,0,-1,9,2
57277,2,6,2,2,9,2,3,0,0,2,0,-1,9,2
57278,2,7,2,1,24,5,3,0,0,2,0,-1,9,2
57279,2,8,2,2,21,5,3,0,0,2,0,-1,9,2
57280,1,1,3,2,43,7,2,1,1,0,0,-1,0,1
57281,1,2,3,2,3,1,3,1,1,0,0,-1,0,-1
57282,2,1,1,1,33,6,3,0,0,0,0,-1,9,1
57283,2,1,1,1,42,7,3,0,0,0,0,-1,9,1
57284,2,2,2,2,56,9,3,0,0,1,0,-1,9,1
57285,2,1,1,2,29,6,3,0,0,0,0,-1,9,2
57286,2,1,1,2,29,6,3,0,0,0,0,-1,2,1
57287,1,1,3,2,13,3,3,4,2,0,0,-1,0,1
57288,1,1,1,1,47,8,3,0,0,0,0,-1,21,2
57289,2,1,1,2,11,3,3,0,0,0,0,-1,1,1
57290,2,1,1,1,64,9,3,0,0,0,0,-1,19,1
57291,2,1,1,1,33,6,3,0,0,0,0,-1,3,-1
57292,1,1,1,1,21,5,3,0,0,0,0,-1,1,1
57293,1,1,1,1,31,6,3,0,0,0,0,-1,9,-1
57294,1,1,1,1,32,6,3,0,0,0,0,-1,9,1
57295,2,1,1,2,29,6,3,0,0,0,0,-1,9,1
57296,1,1,3,2,41,7,3,5,1,0,0,-1,0,1
57297,2,1,1,1,36,7,3,0,0,0,0,-1,11,1
57298,2,2,2,2,30,6,3,0,0,0,3,-1,11,-1
57299,1,1,1,1,19,4,3,0,0,0,0,-1,9,1
57300,3,1,1,1,69,10,3,0,0,0,0,-1,9,-1
57301,2,1,1,2,30,6,3,0,0,0,0,-1,9,-1
57302,2,1,1,2,19,4,3,0,0,0,0,-1,9,1
57303,2,1,2,2,60,9,3,0,0,1,0,-1,9,-1
57304,2,1,1,1,37,7,3,0,0,0,0,-1,9,1
57305,2,1,1,1,39,7,3,0,0,0,0,-1,9,1
57306,2,1,2,1,40,7,3,0,0,1,0,-1,9,1
57307,2,1,1,2,40,7,3,0,0,0,0,-1,9,1
57308,1,1,1,1,30,6,3,0,0,0,0,-1,9,1
57309,2,2,1,2,40,7,3,0,0,0,0,-1,9,-1
57310,1,1,1,1,22,5,3,0,0,0,0,-1,9,-1
57311,1,2,2,1,21,5,3,0,0,1,0,-1,9,2
57312,1,3,2,1,22,5,3,0,0,2,0,-1,9,1
57313,1,1,1,1,17,4,2,0,0,0,0,-1,9,1
57314,2,2,1,2,38,7,3,0,0,0,0,-1,9,1
57315,2,3,2,1,38,7,3,0,0,1,0,-1,9,1
57316,1,1,1,1,23,5,3,0,0,0,0,-1,9,-1
57317,1,1,3,1,16,4,3,4,1,0,0,-1,0,1
57318,1,3,2,1,22,5,3,0,0,1,0,-1,9,-1
57319,2,1,1,1,33,6,3,0,0,0,0,-1,9,1
57320,2,2,2,1,38,7,3,0,0,1,0,-1,9,1
57321,1,1,3,1,18,4,2,10,9,0,0,-1,0,1
57322,1,2,1,1,16,4,3,0,0,0,0,-1,2,-1
57323,1,1,1,1,30,6,3,0,0,0,0,-1,4,-1
57324,1,1,1,1,34,6,3,0,0,0,0,-1,9,1
57325,2,1,1,1,40,7,3,0,0,0,0,-1,5,1
57326,2,1,1,2,24,5,3,0,0,0,0,-1,9,1
57327,2,2,2,2,29,6,3,0,0,1,0,-1,9,1
57328,3,3,1,2,24,5,3,0,0,0,0,-1,9,1
57329,2,1,1,1,19,4,2,0,0,0,0,-1,3,1
57330,2,1,1,2,25,5,3,0,0,0,0,-1,9,3
57331,3,2,1,2,40,7,3,0,0,0,0,-1,9,1
57332,1,1,1,1,18,4,3,0,0,0,0,-1,9,1
57333,2,1,1,2,35,6,3,0,0,0,0,-1,9,1
57334,2,2,2,1,35,6,3,0,0,1,0,-1,9,1
57335,2,3,2,1,5,1,3,0,0,2,0,-1,9,1
57336,2,1,1,1,31,6,3,0,0,0,0,-1,1,1
57337,1,1,1,1,16,4,3,0,0,0,0,-1,3,1
57338,2,1,2,1,30,6,3,0,0,1,0,-1,9,-1
57339,2,1,1,1,66,10,3,0,0,0,0,-1,9,1
57340,1,1,1,2,55,8,3,0,0,0,0,-1,9,1
57341,2,2,1,1,33,6,3,0,0,0,0,-1,5,1
57342,1,1,2,2,42,7,3,0,0,1,0,-1,9,1
57343,1,2,2,2,23,5,3,0,0,2,0,-1,9,1
57344,1,1,1,1,5,1,3,0,0,0,0,-1,1,-1
57345,2,1,1,2,48,8,3,0,0,0,0,-1,9,1
57346,2,1,1,1,33,6,3,0,0,0,0,-1,9,1
57347,1,1,3,2,14,3,3,5,1,0,0,-1,0,1
57348,1,1,1,1,30,6,3,0,0,0,0,-1,4,-1
57349,2,2,1,2,23,5,3,0,0,0,0,-1,9,-1
57350,1,1,3,2,39,7,3,5,2,0,0,-1,0,1
57351,1,1,2,2,29,6,3,0,0,1,0,-1,9,1
57352,1,1,3,1,7,2,2,5,4,0,0,-1,0,1
57353,1,1,2,2,29,6,3,0,0,1,0,-1,9,1
57354,1,1,1,1,35,6,3,0,0,0,0,-1,4,1
57355,2,1,1,2,26,6,3,0,0,0,0,-1,9,1
